MLS,sold_price,zipcode,longitude,latitude,lot_acres,taxes,year_built,bedrooms,bathrooms,sqrt_ft,garage,fireplaces,HOA,floor_covering_luxury,floor_covering_standard,kitchen_features_luxury,kitchen_features_standard,price_per_ft,price_per_bed_room,bathrooms_per_bedroom
21206099,1525000.0,85658,-111.043019,32.444937,3.3,18553,2008,3,4,5180.0,3.0,4,0.0,1,0,0,1,294.4015444015444,508333.3333333333,1.3333333333333333
21207587,1210520.0,85658,-111.101588,32.468488,0.33,1412,1999,4,5,3334.0,2.0,3,550.0,1,0,0,1,363.08338332333534,302630.0,1.25
21831979,1557864.0,85658,-111.101013,32.468663,0.36,2137,2019,3,4,3276.0,2.0,2,0.0,1,0,0,1,475.53846153846155,519288.0,1.3333333333333333
21300493,1625000.0,85750,-110.864255,32.330368,1.42,8349,1996,3,4,4316.0,3.0,1,203.0,1,0,0,1,376.50602409638554,541666.6666666666,1.3333333333333333
21629102,1780313.0,85658,-111.09678,32.469994,0.45,2322,2017,3,4,3300.0,3.0,1,550.0,1,0,0,1,539.4887878787879,593437.6666666666,1.3333333333333333
21221516,1697215.0,85658,-111.102513,32.469164,0.29,845,2012,2,3,3009.0,2.0,1,550.0,1,0,0,1,564.0461947490861,848607.5,1.5
21527076,1450000.0,85755,-110.993147,32.465432,1.05,4706,2014,3,4,4360.0,3.0,2,167.0,1,0,0,1,332.56880733944956,483333.3333333333,1.3333333333333333
21618147,1600000.0,85718,-110.925227,32.28362,2.14,4918,2016,5,6,5610.0,4.0,2,190.0,1,0,0,1,285.204991087344,320000.0,1.2
21201010,1525000.0,85718,-110.877432,32.330542,1.0,4298,2011,5,5,5550.0,3.0,4,145.0,1,0,0,1,274.77477477477476,305000.0,1.0
21804867,1900000.0,85718,-110.928038,32.339499,4.21,15042,1981,4,3,5138.0,5.0,4,83.33,0,1,0,1,369.79369404437523,475000.0,0.75
21506725,1450000.0,85718,-110.949729,32.346519,1.53,16658,2010,4,5,5578.0,3.0,2,169.0,1,0,0,1,259.9498027967013,362500.0,1.25
21623881,1500000.0,85755,-110.997108,32.46781,1.0,15822,2009,3,4,4554.0,3.0,4,194.0,1,0,0,1,329.3807641633729,500000.0,1.3333333333333333
21703314,1400000.0,85718,-110.915818,32.332931,1.31,8360,1983,6,4,4438.0,3.0,3,63.0,0,1,0,1,315.45741324921136,233333.33333333334,0.6666666666666666
21824879,1480000.0,85718,-110.946791,32.350271,1.0,7514,2014,4,5,4676.0,3.0,2,0.0,0,1,1,0,316.5098374679213,370000.0,1.25
21205975,1570000.0,85718,-110.921711,32.290895,1.95,16063,2006,4,5,5074.0,3.0,5,193.0,1,0,0,1,309.4205754828538,392500.0,1.25
21216789,1495000.0,85716,-110.922995,32.224182,0.0,5747,1968,6,6,4620.0,2.0,4,0.0,0,1,0,1,323.5930735930736,249166.66666666666,1.0
21227579,1600000.0,85718,-110.919982,32.284922,3.5,23378,2005,5,6,6237.0,4.0,5,194.0,1,0,0,1,256.5335898669232,320000.0,1.2
21704013,1500000.0,85718,-110.941131,32.348115,0.95,16117,2002,3,5,5515.0,3.0,2,157.0,0,1,0,1,271.985494106981,500000.0,1.6666666666666667
21801020,1405000.0,85750,-110.845797,32.329686,1.23,21239,2002,3,4,4247.0,3.0,1,177.34,0,1,0,1,330.821756534024,468333.3333333333,1.3333333333333333
21727569,1500000.0,85658,-111.047851,32.480482,2.6,13634,2009,3,4,3678.0,3.0,3,148.0,1,0,1,0,407.8303425774878,500000.0,1.3333333333333333
21730863,1550000.0,85718,-110.946908,32.348191,1.12,15969,2005,4,5,4630.0,3.0,3,169.0,1,0,1,0,334.7732181425486,387500.0,1.25
21827610,1575000.0,85658,-111.095814,32.4711,0.46,21310,2008,5,6,5410.0,3.0,6,550.0,1,0,1,0,291.1275415896488,315000.0,1.2
21908481,1549000.0,85658,-111.094924,32.471745,0.48,1989,2019,3,4,3276.0,3.0,1,550.0,1,0,0,1,472.8327228327228,516333.3333333333,1.3333333333333333
21916143,1560000.0,85719,-110.942252,32.229421,0.3,14579,2015,5,5,4523.0,3.0,2,0.0,1,0,1,0,344.9038248949812,312000.0,1.0
21921483,1565000.0,85715,-110.862571,32.262206,0.66,11905,2011,6,6,5367.0,4.0,2,57.0,1,0,0,1,291.59679523010993,260833.33333333334,1.0
21509033,1593000.0,85658,-111.096117,32.470886,0.44,1609,2016,3,4,3276.0,2.0,1,550.0,1,0,0,1,486.2637362637363,531000.0,1.3333333333333333
21613401,1500000.0,85718,-110.94247,32.295386,6.64,19337,1936,5,6,7282.0,2.0,3,0.0,1,0,0,1,205.98736610821203,300000.0,1.2
21208614,1475000.0,85749,-110.723003,32.270111,60.52,25550,1977,5,5,5899.0,5.0,4,0.0,0,1,0,1,250.0423800644177,295000.0,1.0
21130273,1400000.0,85718,-110.930795,32.340837,0.89,14581,2005,5,6,5158.0,3.0,1,115.0,1,0,0,1,271.4230321830167,280000.0,1.2
21628010,1550000.0,85715,-110.857251,32.25594,1.87,11204,1981,6,6,7542.0,6.0,5,48.0,1,0,1,0,205.51577830814108,258333.33333333334,1.0
21328054,1287500.0,85755,-110.99579,32.467311,4.12,6870,1984,4,4,4862.0,3.0,6,166.0,1,0,0,1,264.80872069107363,321875.0,1.0
21729934,1500000.0,85755,-110.963547,32.47388,1.53,11380,2006,3,3,3752.0,2.0,3,184.0,0,1,0,1,399.7867803837953,500000.0,1.0
21801629,1436000.0,85715,-110.852195,32.257053,0.67,10813,1953,5,5,6011.0,3.0,4,48.0,1,0,1,0,238.89535850939944,287200.0,1.0
21825040,1512000.0,85718,-110.945895,32.347382,1.2,15504,2004,4,5,5701.0,3.0,3,164.0,1,0,0,1,265.2166286616383,378000.0,1.25
21704435,1485000.0,85658,-111.06241,32.469037,1.54,23550,2003,3,5,6056.0,3.0,4,148.0,1,0,0,1,245.2113606340819,495000.0,1.6666666666666667
21624122,1547664.0,85719,-110.934183,32.244512,0.2,0,2016,2,3,3346.0,3.0,1,125.0,1,0,0,1,462.5415421398685,773832.0,1.5
21429614,1560000.0,85718,-110.912096,32.292301,1.54,12230,1992,5,7,6151.0,3.0,4,216.0,1,0,0,1,253.61729800032515,312000.0,1.4
21320793,1400000.0,85641,-110.75778,31.923188,77.2,11583,1922,4,6,5936.0,3.0,7,0.0,0,1,0,1,235.8490566037736,350000.0,1.5
21201152,1500000.0,85718,-110.939422,32.348715,2.41,16130,2009,4,6,4572.0,3.0,1,195.0,0,1,0,1,328.0839895013123,375000.0,1.5
21720225,1300000.0,85718,-110.931254,32.298864,6.12,17117,1952,6,5,7336.0,2.0,3,0.0,1,0,0,1,177.2082878953108,216666.66666666666,0.8333333333333334
21808696,1453000.0,85750,-110.839622,32.329107,1.86,18968,2007,5,5,5137.0,3.0,3,106.0,1,0,1,0,282.8499124002336,290600.0,1.0
21416654,1350000.0,85715,-110.85954,32.262887,1.17,8506,1968,4,5,4801.0,3.0,2,48.0,0,1,0,1,281.19141845448866,337500.0,1.25
21725636,1500000.0,85718,-110.945973,32.34908,1.03,12808,2011,4,5,4368.0,3.0,2,168.0,1,0,0,1,343.4065934065934,375000.0,1.25
21921894,1525000.0,85718,-110.923607,32.316525,1.08,12806,2002,5,5,5489.0,3.0,3,214.0,1,0,0,1,277.8283840408089,305000.0,1.0
21224368,1490000.0,85718,-110.945216,32.343648,1.75,12685,2005,4,5,4782.0,3.0,2,238.0,1,0,0,1,311.58511083228774,372500.0,1.25
21300182,1510000.0,85718,-110.942054,32.343897,1.16,10808,2001,4,4,4387.0,3.0,3,158.0,1,0,0,1,344.19876909049464,377500.0,1.0
21723687,1541800.0,85755,-110.97364,32.463057,3.87,11,2018,4,5,4055.0,3.0,1,212.88,1,0,1,0,380.2219482120839,385450.0,1.25
21509036,1550000.0,85658,-111.095236,32.471535,0.45,1609,2015,3,4,3362.0,2.0,1,550.0,1,0,0,1,461.0350981558596,516666.6666666667,1.3333333333333333
21319473,1447510.0,85749,-110.76026,32.303051,4.5,10828,2006,4,6,6472.0,5.0,3,105.0,0,1,0,1,223.65729295426453,361877.5,1.5
21326359,1350000.0,85718,-110.955983,32.354498,6.5,17777,2006,6,5,6755.0,3.0,4,4.0,0,1,0,1,199.8519615099926,225000.0,0.8333333333333334
21500702,1460000.0,85718,-110.911074,32.33693,0.96,9673,2005,4,4,5876.0,3.0,3,57.0,1,0,0,1,248.46834581347855,365000.0,1.0
21723688,1501313.0,85755,-110.984149,32.462969,0.32,900,2017,3,4,2880.0,3.0,1,195.0,0,1,0,1,521.2892361111111,500437.6666666667,1.3333333333333333
21328204,1500000.0,85749,-110.719318,32.269934,3.58,6564,2003,4,4,4645.0,3.0,4,30.0,1,0,0,1,322.9278794402583,375000.0,1.0
21411901,1425000.0,85742,-111.028678,32.367553,3.35,10882,2008,5,7,6196.0,4.0,3,150.0,1,0,0,1,229.9870884441575,285000.0,1.4
21502505,1325000.0,85749,-110.694079,32.243765,20.0,8892,1991,5,4,4914.0,5.0,3,19.0,0,1,0,1,269.6377696377696,265000.0,0.8
21533172,1500000.0,85749,-110.807227,32.253116,16.99,14074,1959,7,7,5674.0,4.0,4,0.0,1,0,0,1,264.363764540007,214285.7142857143,1.0
21125313,1100000.0,85755,-110.992897,32.461571,1.39,19156,2001,4,4,5164.0,3.0,4,153.0,1,0,0,1,213.01316808675446,275000.0,1.0
21204398,1262500.0,85718,-110.926187,32.295751,1.0,9066,2007,4,5,4556.0,3.0,2,0.0,0,1,0,1,277.1071115013169,315625.0,1.25
21630252,1150000.0,85749,-110.718155,32.279066,11.49,10716,2007,4,5,4330.0,3.0,3,0.0,0,1,0,1,265.58891454965357,287500.0,1.25
21800167,1400000.0,85718,-110.889886,32.328108,1.2,11063,2001,4,5,5077.0,3.0,2,258.0,0,1,0,1,275.75339767579277,350000.0,1.25
21724288,1575042.0,85658,-111.095457,32.467996,0.48,500,2017,3,3,3200.0,3.0,2,550.0,0,1,0,1,492.200625,525014.0,1.0
21825750,1258000.0,85749,-110.695649,32.257399,39.1,18049,1996,6,5,5280.0,6.0,6,0.0,0,1,0,1,238.25757575757575,209666.66666666666,0.8333333333333334
21827487,1450000.0,85718,-110.879625,32.326003,1.15,4739,2018,4,5,3315.0,3.0,1,258.0,0,1,0,1,437.40573152337856,362500.0,1.25
21901330,1475000.0,85750,-110.812082,32.270944,18.57,13395,1970,5,7,6939.0,3.0,6,0.0,0,1,0,1,212.5666522553682,295000.0,1.4
21528700,1450000.0,85718,-110.923416,32.28454,2.0,13482,2008,4,6,5701.0,4.0,2,194.0,1,0,0,1,254.34134362392564,362500.0,1.5
21513615,1260000.0,85749,-110.7544,32.240186,11.44,11458,2005,6,5,5718.0,4.0,5,0.0,1,0,0,1,220.3567681007345,210000.0,0.8333333333333334
21629809,1412500.0,85755,-110.993478,32.462181,0.91,13425,2006,3,6,4314.0,3.0,3,194.0,1,0,0,1,327.4223458507186,470833.3333333333,2.0
21312619,1390000.0,85718,-110.93843,32.340463,1.2,12916,2006,3,4,4737.0,3.0,5,160.0,0,1,0,1,293.4346632890015,463333.3333333333,1.3333333333333333
21726360,1450000.0,85750,-110.84004,32.319159,0.7,16519,1996,4,6,6850.0,3.0,3,142.0,1,0,1,0,211.67883211678833,362500.0,1.5
21831697,1500000.0,85750,-110.837233,32.316392,0.84,13503,2001,4,5,5239.0,3.0,3,142.0,1,0,0,1,286.31418209581983,375000.0,1.25
21220964,1450000.0,85718,-110.957469,32.352107,5.9,14205,1999,4,4,5582.0,4.0,3,5.0,1,0,0,1,259.76352561805805,362500.0,1.0
21400075,1400000.0,85658,-111.089967,32.466866,0.65,11139,2011,3,4,3625.0,3.0,5,118.0,1,0,0,1,386.2068965517241,466666.6666666667,1.3333333333333333
21331739,1475000.0,85737,-110.977268,32.406646,3.31,14531,2007,5,5,6057.0,4.0,4,138.0,1,0,0,1,243.51989433713058,295000.0,1.0
21431206,1350000.0,85705,-110.962835,32.231948,0.28,7655,1911,6,5,5427.0,2.0,4,0.0,0,1,0,1,248.75621890547265,225000.0,0.8333333333333334
21505255,1300000.0,85658,-111.069452,32.459643,1.01,20477,2008,5,6,5391.0,3.0,4,149.0,1,0,0,1,241.14264514932296,260000.0,1.2
21508379,1300000.0,85750,-110.810358,32.296773,2.07,10419,2007,4,4,5212.0,3.0,3,0.0,1,0,0,1,249.424405218726,325000.0,1.0
21527265,1450000.0,85715,-110.855722,32.254475,2.18,11924,1979,7,6,8928.0,8.0,3,141.0,1,0,0,1,162.41039426523298,207142.85714285713,0.8571428571428571
21601060,1385000.0,85755,-110.99456,32.46879,0.98,16721,2005,4,5,4258.0,3.0,2,166.0,1,0,0,1,325.2700798496947,346250.0,1.25
21533030,1447500.0,85755,-110.98931,32.467716,1.31,14100,2001,4,4,4048.0,2.0,1,166.0,1,0,0,1,357.5839920948617,361875.0,1.0
21529252,1200000.0,85750,-110.844774,32.326842,1.21,10610,2002,4,4,4426.0,3.0,0,117.0,1,0,0,1,271.1251694532309,300000.0,1.0
21611715,1350000.0,85718,-110.921821,32.313133,1.38,12708,2001,5,5,5394.0,3.0,4,146.0,1,0,0,1,250.27808676307006,270000.0,1.0
21630156,1400000.0,85750,-110.813046,32.285893,0.84,11291,2003,3,4,5187.0,2.0,0,1270.0,1,0,0,1,269.9055330634278,466666.6666666667,1.3333333333333333
21203890,1345500.0,85749,-110.713188,32.242314,9.2,10129,1986,5,5,5382.0,2.0,4,15.0,0,1,0,1,250.0,269100.0,1.0
21131531,1400000.0,85718,-110.949772,32.346514,1.35,17691,2010,5,5,5578.0,3.0,2,195.0,1,0,0,1,250.9860164933668,280000.0,1.0
21201471,1310000.0,85718,-110.919131,32.29979,1.25,10399,2005,4,4,5062.0,3.0,2,146.0,0,1,0,1,258.79099170288424,327500.0,1.0
21304774,1400000.0,85750,-110.864627,32.332366,1.02,12664,2003,5,6,6238.0,3.0,1,191.0,0,1,0,1,224.43090734209682,280000.0,1.2
21222029,1375000.0,85750,-110.837584,32.326273,1.1,11480,1990,5,5,4961.0,3.0,3,117.0,1,0,0,1,277.1618625277162,275000.0,1.0
21214693,1288000.0,85658,-111.047365,32.482415,1.44,17126,2007,4,5,5560.0,4.0,5,148.0,1,0,0,1,231.6546762589928,322000.0,1.25
21307357,1225000.0,85718,-110.929841,32.302219,1.2,3080,2012,4,5,4800.0,3.0,2,0.0,1,0,0,1,255.20833333333334,306250.0,1.25
21701769,1261000.0,85718,-110.886057,32.332805,1.04,14741,1974,5,4,5908.0,2.0,2,258.0,1,0,1,0,213.43940419769802,252200.0,0.8
21708983,1295000.0,85646,-111.036146,31.613539,13.5,9384,1964,5,5,7599.0,3.0,5,0.0,1,0,0,1,170.41716015265166,259000.0,1.0
21810960,1425000.0,85658,-111.062039,32.464916,2.19,3522,2017,4,5,4162.0,3.0,2,148.0,1,0,0,1,342.38346948582415,356250.0,1.25
21811657,1360000.0,85750,-110.814283,32.28924,4.52,10546,1974,5,6,6519.0,3.0,3,95.0,0,1,0,1,208.62095413406965,272000.0,1.2
21803337,1430000.0,85718,-110.951711,32.346884,4.62,13325,2003,5,5,4950.0,3.0,4,0.0,1,0,1,0,288.8888888888889,286000.0,1.0
21806353,1495000.0,85718,-110.919764,32.309111,4.3,18678,1979,5,9,10318.0,3.0,3,0.0,1,0,0,1,144.89242101182398,299000.0,1.8
4117115,1295000.0,85646,-111.033993,31.611914,13.49,9696,1982,5,6,5914.0,4.0,5,0.0,1,0,1,0,218.97193101115997,259000.0,1.2
21620524,1494392.0,85755,-110.987649,32.461126,1.85,3330,2017,3,4,3339.0,3.0,1,19480.0,1,0,0,1,447.55675351901766,498130.6666666667,1.3333333333333333
21508239,1450000.0,85750,-110.82594,32.28051,2.11,5154,2015,5,4,4580.0,3.0,1,125.0,0,1,0,1,316.5938864628821,290000.0,0.8
21514843,1200000.0,85646,-111.04029,31.594518,91.7,8473,1925,6,5,6884.0,0.0,7,0.0,0,1,0,1,174.31725740848344,200000.0,0.8333333333333334
21605410,1300000.0,85749,-110.765143,32.27051,6.21,8927,2002,5,5,5660.0,6.0,2,0.0,0,1,0,1,229.68197879858658,260000.0,1.0
21218616,1200000.0,85718,-110.94879,32.35458,7.11,7324,1972,3,3,3528.0,2.0,1,50.0,1,0,0,1,340.13605442176873,400000.0,1.0
21900726,1400000.0,85755,-110.966415,32.45966,1.18,14385,2000,4,5,5973.0,2.0,3,0.0,1,0,0,1,234.3880796919471,350000.0,1.25
4115554,1200000.0,85646,-111.040612,31.594683,91.7,8473,1925,6,5,6884.0,3.0,7,0.0,0,1,0,1,174.31725740848344,200000.0,0.8333333333333334
21302050,1350000.0,85658,-111.090117,32.465879,0.56,7204,2009,4,5,3200.0,3.0,4,116.0,0,1,0,1,421.875,337500.0,1.25
21228820,1120150.0,85658,-111.060142,32.456128,2.98,13573,2007,4,6,4050.0,4.0,2,149.0,1,0,0,1,276.58024691358025,280037.5,1.5
21710817,1200000.0,85737,-110.962442,32.406059,1.5,14236,2008,6,7,8322.0,7.0,1,0.0,1,0,0,1,144.19610670511895,200000.0,1.1666666666666667
21527332,1375000.0,85718,-110.910212,32.298321,1.42,12533,1987,4,5,6005.0,4.0,2,194.0,1,0,0,1,228.9758534554538,343750.0,1.25
21041887,1300000.0,85658,-111.099946,32.470512,0.33,8000,2008,2,3,2771.0,2.0,3,550.0,1,0,0,1,469.1447130999639,650000.0,1.5
21221601,1325000.0,85658,-111.09996,32.47052,0.33,7030,2008,2,3,2911.0,2.0,2,550.0,1,0,0,1,455.17004465819304,662500.0,1.5
21714455,1425000.0,85718,-110.930739,32.327363,1.3,11644,2006,4,5,4445.0,7.0,2,0.0,1,0,0,1,320.58492688413946,356250.0,1.25
21814583,1250000.0,85755,-111.020029,32.449669,24.72,16469,2002,3,7,2857.0,2.0,2,0.0,0,1,1,0,437.5218760938047,416666.6666666667,2.3333333333333335
21222016,1467523.0,85658,-111.095514,32.470534,0.51,657,2014,2,3,2673.0,2.0,1,550.0,1,0,0,1,549.0172091283202,733761.5,1.5
21309258,2076160.0,85658,-111.094521,32.468721,0.85,1340,2014,3,4,4100.0,2.0,1,550.0,1,0,0,1,506.38048780487804,692053.3333333334,1.3333333333333333
21907583,1375000.0,85718,-110.917927,32.308898,1.83,10151,2000,5,6,5785.0,3.0,2,214.0,1,0,0,1,237.6836646499568,275000.0,1.2
21601488,1350000.0,85718,-110.921844,32.339712,1.43,11234,1993,4,6,5659.0,3.0,3,311.0,1,0,0,1,238.55804912528714,337500.0,1.5
21525073,1325000.0,85658,-111.051445,32.478547,1.55,18322,2009,5,5,5237.0,3.0,3,143.0,1,0,0,1,253.00744701164788,265000.0,1.0
21526997,1350000.0,85755,-111.003401,32.468078,1.01,6312,2014,3,4,4050.0,3.0,2,167.0,1,0,0,1,333.3333333333333,450000.0,1.3333333333333333
21211772,1263000.0,85750,-110.866368,32.327303,1.28,9295,2002,3,3,4415.0,3.0,4,94.0,1,0,0,1,286.07021517553795,421000.0,1.0
21231400,1450000.0,85624,-110.654319,31.430558,220.0,1200,1980,1,1,1200.0,2.0,1,0.0,0,1,0,1,1208.3333333333333,1450000.0,1.0
21706535,1400000.0,85742,-111.031257,32.408704,3.77,10577,2006,6,7,7000.0,5.0,4,0.0,0,1,0,1,200.0,233333.33333333334,1.1666666666666667
21728457,1412500.0,85749,-110.69408,32.243769,20.0,11063,1991,5,4,4914.0,5.0,3,21.0,0,1,0,1,287.44403744403746,282500.0,0.8
21721578,1250000.0,85718,-110.882798,32.294902,2.19,4681,1967,5,5,4001.0,4.0,2,0.0,0,1,0,1,312.4218945263684,250000.0,1.0
21913353,1250000.0,85750,-110.874401,32.31992,1.18,12887,2008,5,4,4662.0,3.0,1,0.0,0,1,0,1,268.1252681252681,250000.0,0.8
21131993,1335000.0,85750,-110.837258,32.316408,0.84,10846,2001,4,5,5239.0,3.0,3,117.0,1,0,0,1,254.81962206527965,333750.0,1.25
21627247,1340000.0,85658,-111.065736,32.464027,0.74,13471,2003,3,4,4020.0,3.0,3,191.0,1,0,0,1,333.3333333333333,446666.6666666667,1.3333333333333333
21431053,1350000.0,85718,-110.923425,32.342333,0.84,8502,1988,4,4,4824.0,2.0,2,295.0,1,0,0,1,279.85074626865674,337500.0,1.0
21113310,910000.0,85637,-110.742582,31.631884,58.0,4630,1987,3,3,3440.0,7.0,3,130.0,0,1,0,1,264.5348837209302,303333.3333333333,1.0
21407337,1443840.0,85658,-111.101901,32.47077,0.4,845,2013,3,4,2990.0,2.0,2,550.0,1,0,0,1,482.88963210702343,481280.0,1.3333333333333333
21816529,1325000.0,85715,-110.85333,32.254389,0.79,10290,2008,4,5,4542.0,4.0,2,57.33,0,1,0,1,291.72170849845884,331250.0,1.25
21404512,1370000.0,85718,-110.942869,32.338693,1.02,4392,2013,5,4,4844.0,3.0,3,153.0,1,0,0,1,282.82411230388107,274000.0,0.8
21533453,1220000.0,85755,-110.964823,32.467894,1.03,11898,2003,4,4,4418.0,3.0,3,243.0,1,0,0,1,276.1430511543685,305000.0,1.0
21813349,1425000.0,85718,-110.919413,32.287732,2.25,12510,2010,5,6,5456.0,3.0,4,0.0,1,0,0,1,261.18035190615836,285000.0,1.2
21406922,1125000.0,85718,-110.911923,32.288536,2.03,14937,1995,5,8,6644.0,3.0,4,193.0,0,1,0,1,169.3257074051776,225000.0,1.6
21703275,1250000.0,85718,-110.889424,32.291584,0.84,11178,2007,4,5,4752.0,3.0,4,150.0,1,0,0,1,263.04713804713805,312500.0,1.25
21625594,1275000.0,85658,-111.062705,32.47643,2.84,15579,2007,3,4,4257.0,3.0,5,143.0,1,0,0,1,299.5066948555321,425000.0,1.3333333333333333
21913248,1341387.0,85718,-110.928844,32.307464,1.12,9103,1992,4,4,5289.0,3.0,3,0.0,0,1,0,1,253.6182643221781,335346.75,1.0
21521996,1250000.0,85750,-110.841302,32.320262,1.0,10204,1986,4,6,5508.0,3.0,2,135.0,0,1,0,1,226.9426289034132,312500.0,1.5
21400133,1314000.0,85718,-110.948444,32.348027,1.48,13901,2005,5,5,4854.0,4.0,3,171.0,1,0,0,1,270.70457354758963,262800.0,1.0
21418447,1279000.0,85749,-110.719989,32.248444,7.1,9680,2008,5,4,4643.0,5.0,3,23.0,1,0,0,1,275.46844712470386,255800.0,0.8
21402856,1275000.0,85750,-110.841289,32.320256,1.0,9836,1986,3,5,5078.0,5.0,2,116.0,0,1,0,1,251.08310358408824,425000.0,1.6666666666666667
21528761,1250000.0,85750,-110.843429,32.329365,1.15,15591,2005,4,4,5039.0,4.0,3,142.0,0,1,0,1,248.06509228021432,312500.0,1.0
21606279,1250000.0,85718,-110.928352,32.295108,3.31,20224,1941,6,5,5486.0,2.0,3,0.0,0,1,0,1,227.85271600437477,208333.33333333334,0.8333333333333334
21210406,1325000.0,85749,-110.713003,32.270072,5.77,10104,1995,5,4,5899.0,2.0,4,0.0,0,1,0,1,224.61434141379894,265000.0,0.8
21700285,1300000.0,85750,-110.848041,32.319277,0.59,11667,1996,5,4,5186.0,3.0,3,135.0,1,0,0,1,250.6748939452372,260000.0,0.8
21826366,1337500.0,85718,-110.930187,32.289333,1.51,11718,2009,4,6,4612.0,3.0,2,0.0,1,0,1,0,290.0043365134432,334375.0,1.5
21803343,1332000.0,85716,-110.920185,32.217557,0.85,8502,1930,5,4,4724.0,3.0,2,0.0,1,0,0,1,281.96443691786624,266400.0,0.8
21400080,1275000.0,85718,-110.936519,32.339087,1.51,15341,2009,4,5,5327.0,3.0,2,153.0,1,0,0,1,239.3467242350291,318750.0,1.25
21410454,1325000.0,85750,-110.871663,32.316868,1.75,6216,2013,4,5,5248.0,3.0,3,34.0,1,0,0,1,252.47713414634146,331250.0,1.25
21501196,1302000.0,85718,-110.878834,32.323796,1.35,5120,1977,4,4,3840.0,3.0,1,215.0,1,0,0,1,339.0625,325500.0,1.0
21508803,1250000.0,85755,-110.997565,32.451926,7.0,15518,2011,4,5,4698.0,8.0,1,41.0,0,1,0,1,266.07066836951896,312500.0,1.25
21510119,1000000.0,85755,-110.99217,32.458323,3.49,14400,2005,3,4,4162.0,3.0,3,166.0,0,1,0,1,240.2691013935608,333333.3333333333,1.3333333333333333
21431207,1335000.0,85755,-110.994816,32.456563,1.53,13230,2007,4,5,4574.0,3.0,5,166.0,1,0,0,1,291.8670747704416,333750.0,1.25
21529067,1395000.0,85658,-111.059549,32.45467,1.5,13435,2008,3,4,4099.0,3.0,3,142.0,1,0,0,1,340.32690900219563,465000.0,1.3333333333333333
21709316,1297500.0,85719,-110.939796,32.232097,0.36,6048,1936,4,3,4232.0,2.0,3,0.0,1,0,0,1,306.5926275992439,324375.0,0.75
21623813,1300000.0,85755,-111.007412,32.467905,1.0,13464,2011,4,5,3471.0,3.0,3,167.0,1,0,0,1,374.53183520599254,325000.0,1.25
21627513,1250000.0,85718,-110.937852,32.340535,1.12,11823,2003,3,4,3877.0,3.0,2,158.0,0,1,0,1,322.4142378127418,416666.6666666667,1.3333333333333333
21624908,1340000.0,85658,-111.065225,32.464086,0.72,3898,2017,3,4,3833.0,3.0,2,191.0,1,0,0,1,349.5956170101748,446666.6666666667,1.3333333333333333
21700968,1250000.0,85718,-110.945522,32.345889,1.18,4603,2016,4,5,4519.0,3.0,3,157.0,0,1,0,1,276.6098694401416,312500.0,1.25
21206949,1200000.0,85749,-110.714722,32.241059,27.1,7856,1987,4,3,3855.0,4.0,2,18.0,1,0,0,1,311.284046692607,300000.0,0.75
21200087,1375000.0,85750,-110.837246,32.324198,0.61,12377,1988,4,5,5548.0,3.0,2,117.0,1,0,0,1,247.83705839942323,343750.0,1.25
21211065,1212500.0,85658,-111.05634,32.454997,1.29,8282,2010,4,5,4600.0,3.0,3,143.0,1,0,0,1,263.5869565217391,303125.0,1.25
21209308,1325000.0,85718,-110.930185,32.289338,1.62,14460,2009,4,6,4612.0,3.0,2,0.0,1,0,0,1,287.2940156114484,331250.0,1.5
21229423,1374000.0,85750,-110.825236,32.28334,0.86,10513,2008,5,5,4455.0,3.0,4,110.0,1,0,0,1,308.41750841750843,274800.0,1.0
21225844,1235000.0,85658,-111.059255,32.473121,2.2,15498,2007,4,4,3700.0,3.0,3,143.0,1,0,0,1,333.7837837837838,308750.0,1.0
21612303,1335000.0,85715,-110.852876,32.256085,1.13,10037,1985,5,5,5886.0,4.5,2,48.0,1,0,0,1,226.80937818552496,267000.0,1.0
21400071,1345000.0,85718,-110.943732,32.337931,0.91,11978,2006,4,5,4191.0,3.0,2,153.0,1,0,0,1,320.9257933667383,336250.0,1.25
21700619,1330000.0,85718,-110.911566,32.336725,0.87,11319,2002,4,6,6111.0,3.0,2,63.0,0,1,0,1,217.64032073310423,332500.0,1.5
21700812,1325000.0,85750,-110.862068,32.332178,1.47,12368,2000,4,5,4872.0,3.0,2,233.0,1,0,0,1,271.9622331691297,331250.0,1.25
21717753,1395000.0,85749,-110.73881,32.271496,6.6,9579,1996,3,3,3059.0,5.0,1,0.0,0,1,0,1,456.0313828048382,465000.0,1.0
21522455,1275000.0,85750,-110.811569,32.286886,0.21,4760,1990,2,3,2671.0,2.0,3,300.0,1,0,1,0,477.3493073755148,637500.0,1.5
21729715,1300000.0,85718,-110.920258,32.340587,0.87,9884,2011,4,4,4096.0,4.0,3,322.0,1,0,1,0,317.3828125,325000.0,1.0
21805690,1200000.0,85737,-110.976918,32.407569,3.77,12852,2005,4,4,4329.0,3.0,2,138.0,1,0,1,0,277.2002772002772,300000.0,1.0
21809703,1285000.0,85750,-110.86109,32.323016,0.94,3291,2017,4,5,4825.0,3.0,2,43.0,1,0,1,0,266.32124352331607,321250.0,1.25
21629022,1250000.0,85658,-111.101591,32.468487,0.33,9674,2012,3,4,3334.0,2.0,4,0.0,1,0,0,1,374.9250149970006,416666.6666666667,1.3333333333333333
